Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2015-09-10,APOLLOHOSP,EQ,1353.0,1331.0,1420.0,1315.15,1420.0,1410.65,1384.53,309451,42844474635000.0,26958,122618,0.3962
2015-09-11,APOLLOHOSP,EQ,1410.65,1424.7,1433.2,1360.0,1362.65,1371.35,1386.57,238000,33000436514999.996,24466,78361,0.32920000000000005
2015-09-14,APOLLOHOSP,EQ,1371.35,1380.0,1384.75,1354.45,1369.0,1367.65,1369.69,139241,19071730850000.0,9869,48383,0.34750000000000003
2015-09-15,APOLLOHOSP,EQ,1367.65,1374.0,1382.55,1352.75,1367.05,1364.3,1366.16,137718,18814525675000.0,10064,54532,0.396
2015-09-16,APOLLOHOSP,EQ,1364.3,1375.0,1375.2,1330.25,1334.0,1336.15,1343.64,99528,13373020420000.0,8546,35580,0.3575
2015-09-18,APOLLOHOSP,EQ,1336.15,1347.0,1376.0,1347.0,1370.55,1370.35,1363.74,179322,24454846950000.0,15665,91276,0.509
2015-09-21,APOLLOHOSP,EQ,1370.35,1364.0,1370.0,1351.05,1366.0,1363.7,1362.55,102645,13985879130000.002,9455,39923,0.3889
2015-09-22,APOLLOHOSP,EQ,1363.7,1365.2,1404.95,1357.4,1372.0,1374.0,1379.1,181094,24974738210000.0,17544,64278,0.35490000000000005
2015-09-23,APOLLOHOSP,EQ,1374.0,1357.0,1383.0,1351.5,1369.35,1369.6,1373.88,118053,16219019719999.998,13555,45677,0.38689999999999997
2015-09-24,APOLLOHOSP,EQ,1369.6,1379.0,1422.0,1366.5,1419.85,1409.05,1399.47,177258,24806676135000.0,16594,75589,0.4264
2015-09-28,APOLLOHOSP,EQ,1409.05,1418.0,1424.0,1394.65,1406.0,1402.85,1410.51,147381,20788166255000.0,14772,58792,0.39890000000000003
2015-09-29,APOLLOHOSP,EQ,1402.85,1400.0,1455.0,1393.25,1437.3,1440.4,1435.5,385820,55384469029999.99,25773,141821,0.3676
2015-09-30,APOLLOHOSP,EQ,1440.4,1430.0,1455.0,1411.7,1439.1,1441.6,1437.05,312679,44933622580000.0,24642,135338,0.4328
2015-10-01,APOLLOHOSP,EQ,1441.6,1443.15,1475.05,1423.65,1443.0,1444.35,1453.84,162812,23670231125000.0,11432,49204,0.30219999999999997
2015-10-05,APOLLOHOSP,EQ,1444.35,1450.0,1503.85,1448.4,1475.1,1479.05,1484.88,285834,42442925795000.0,25008,124868,0.4369
2015-10-06,APOLLOHOSP,EQ,1479.05,1485.05,1513.9,1474.0,1496.5,1499.0,1499.37,245563,36818868040000.0,14045,94074,0.38310000000000005
2015-10-07,APOLLOHOSP,EQ,1499.0,1490.0,1515.9,1471.0,1480.0,1479.7,1487.14,193207,28732662375000.0,16569,89702,0.4643
2015-10-08,APOLLOHOSP,EQ,1479.7,1485.0,1490.05,1433.05,1449.9,1448.1,1453.78,127999,18608206410000.0,15655,51594,0.4031
2015-10-09,APOLLOHOSP,EQ,1448.1,1455.0,1475.05,1443.9,1454.85,1454.65,1456.8,117199,17073583294999.998,11089,42923,0.36619999999999997
2015-10-12,APOLLOHOSP,EQ,1454.65,1464.0,1470.0,1437.5,1457.0,1455.55,1454.05,111447,16204951090000.0,10097,47357,0.42490000000000006
2015-10-13,APOLLOHOSP,EQ,1455.55,1455.9,1472.9,1440.0,1451.15,1452.6,1455.05,117775,17136855760000.0,8657,39955,0.3392
2015-10-14,APOLLOHOSP,EQ,1452.6,1445.0,1458.5,1437.75,1443.0,1441.25,1445.82,53177,7688432125000.0,4111,13486,0.2536
2015-10-15,APOLLOHOSP,EQ,1441.25,1450.0,1458.0,1438.0,1444.0,1441.8,1446.91,61684,8925116925000.0,3631,22655,0.36729999999999996
2015-10-16,APOLLOHOSP,EQ,1441.8,1456.45,1456.45,1433.7,1440.0,1440.15,1442.88,82852,11954509755000.0,7710,41186,0.49710000000000004
2015-10-19,APOLLOHOSP,EQ,1440.15,1445.0,1448.55,1418.0,1421.6,1425.6,1426.61,167016,23826717830000.0,15794,100794,0.6035
2015-10-20,APOLLOHOSP,EQ,1425.6,1433.85,1433.85,1403.2,1411.75,1410.55,1413.66,199443,28194380160000.004,16139,123883,0.6211
2015-10-21,APOLLOHOSP,EQ,1410.55,1405.0,1419.0,1380.0,1381.5,1383.1,1395.11,227192,31695803439999.996,19162,153316,0.6748000000000001
2015-10-23,APOLLOHOSP,EQ,1383.1,1410.4,1421.75,1385.0,1405.0,1406.0,1407.0,329820,46405551000000.0,34073,206083,0.6248
2015-10-26,APOLLOHOSP,EQ,1406.0,1401.15,1434.8,1401.15,1417.2,1420.4,1424.24,206156,29361590130000.0,16416,77238,0.3747
2015-10-27,APOLLOHOSP,EQ,1420.4,1420.0,1420.0,1368.0,1380.5,1379.35,1382.93,257255,35576650945000.0,25396,154692,0.6013000000000001
2015-10-28,APOLLOHOSP,EQ,1379.35,1372.0,1376.05,1334.45,1340.8,1344.35,1346.53,345836,46567713155000.0,39462,207774,0.6008
2015-10-29,APOLLOHOSP,EQ,1344.35,1330.5,1336.95,1301.55,1325.2,1319.05,1319.64,309069,40785998395000.0,26316,141658,0.4583
2015-10-30,APOLLOHOSP,EQ,1319.05,1320.0,1344.0,1305.5,1312.2,1312.75,1321.0,166319,21970805355000.0,15290,75042,0.4512
2015-11-02,APOLLOHOSP,EQ,1312.75,1316.5,1349.75,1301.05,1340.0,1341.75,1335.34,246234,32880523585000.004,21068,125690,0.5104
2015-11-03,APOLLOHOSP,EQ,1341.75,1345.0,1359.55,1339.1,1350.0,1348.5,1351.02,195631,26430108425000.0,16319,113983,0.5826
2015-11-04,APOLLOHOSP,EQ,1348.5,1357.0,1370.0,1356.85,1367.0,1366.1,1364.43,280779,38310402195000.0,20432,199295,0.7098000000000001
2015-11-05,APOLLOHOSP,EQ,1366.1,1374.0,1374.0,1332.8,1335.0,1344.15,1352.57,203743,27557630895000.0,21085,130567,0.6408
2015-11-06,APOLLOHOSP,EQ,1344.15,1336.0,1359.0,1335.0,1347.1,1345.85,1350.11,135338,18272163815000.0,9723,67984,0.5023
2015-11-09,APOLLOHOSP,EQ,1345.85,1336.0,1336.0,1301.35,1321.3,1324.15,1317.01,239119,31492305355000.0,21474,137853,0.5765
2015-11-10,APOLLOHOSP,EQ,1324.15,1334.75,1334.75,1269.25,1276.0,1272.95,1291.88,487049,62920692050000.0,14894,360813,0.7408
2015-11-11,APOLLOHOSP,EQ,1272.95,1282.9,1282.9,1269.0,1272.0,1274.9,1274.5,23254,2963714005000.0,1563,12970,0.5578000000000001
2015-11-13,APOLLOHOSP,EQ,1274.9,1269.9,1269.9,1240.2,1250.0,1249.0,1249.74,139225,17399484905000.002,12633,77238,0.5548
2015-11-16,APOLLOHOSP,EQ,1249.0,1245.0,1286.85,1213.0,1281.0,1279.6,1252.47,285736,35787589230000.0,20261,106494,0.37270000000000003
2015-11-17,APOLLOHOSP,EQ,1279.6,1291.0,1330.0,1285.0,1320.5,1321.35,1312.52,271560,35642717235000.0,20279,142748,0.5257000000000001
2015-11-18,APOLLOHOSP,EQ,1321.35,1325.0,1345.25,1297.5,1304.0,1303.7,1319.45,181288,23919988270000.0,11768,63743,0.35159999999999997
2015-11-19,APOLLOHOSP,EQ,1303.7,1307.0,1321.05,1290.1,1318.25,1319.2,1306.53,148355,19382970730000.0,10814,49539,0.33390000000000003
2015-11-20,APOLLOHOSP,EQ,1319.2,1327.0,1339.85,1317.7,1334.9,1331.7,1331.53,136181,18132915740000.0,7814,57847,0.42479999999999996
2015-11-23,APOLLOHOSP,EQ,1331.7,1332.0,1357.9,1332.0,1351.4,1349.25,1349.75,229252,30943330895000.0,20395,113932,0.49700000000000005
2015-11-24,APOLLOHOSP,EQ,1349.25,1355.0,1360.0,1320.15,1325.9,1328.7,1334.39,158839,21195366300000.0,9459,58875,0.37070000000000003
2015-11-26,APOLLOHOSP,EQ,1328.7,1325.4,1347.0,1306.2,1341.2,1338.5,1323.96,185307,24533965355000.0,14293,65902,0.3556
2015-11-27,APOLLOHOSP,EQ,1338.5,1335.0,1349.0,1329.8,1333.0,1332.3,1337.97,88153,11794598620000.0,8106,36301,0.4118
2015-11-30,APOLLOHOSP,EQ,1332.3,1330.0,1334.8,1305.1,1325.05,1315.15,1314.92,373088,49058231920000.0,50957,256757,0.6881999999999999
2015-12-01,APOLLOHOSP,EQ,1315.15,1311.0,1348.95,1311.0,1346.4,1340.45,1331.82,201618,26851846930000.0,14435,105790,0.5246999999999999
2015-12-02,APOLLOHOSP,EQ,1340.45,1347.0,1387.0,1347.0,1387.0,1379.35,1369.4,250437,34294885095000.0,22644,110276,0.4403
2015-12-03,APOLLOHOSP,EQ,1379.35,1388.0,1393.6,1346.85,1358.15,1360.65,1367.34,228062,31183760875000.0,13914,81575,0.3577
2015-12-04,APOLLOHOSP,EQ,1360.65,1349.95,1375.0,1349.15,1360.75,1362.2,1361.32,189838,25843096935000.0,16394,105643,0.5565
2015-12-07,APOLLOHOSP,EQ,1362.2,1370.3,1389.65,1365.85,1371.0,1370.6,1378.41,135849,18725554010000.0,10167,43727,0.32189999999999996
2015-12-08,APOLLOHOSP,EQ,1370.6,1363.0,1371.55,1340.0,1350.25,1347.3,1351.15,150588,20346632280000.0,7636,94334,0.6264000000000001
2015-12-09,APOLLOHOSP,EQ,1347.3,1350.0,1377.7,1345.4,1365.85,1361.35,1366.46,205079,28023306830000.0,17363,97300,0.47450000000000003
2015-12-10,APOLLOHOSP,EQ,1361.35,1375.0,1403.2,1345.85,1398.95,1393.55,1371.57,281558,38617714850000.0,17576,153074,0.5437
2015-12-11,APOLLOHOSP,EQ,1393.55,1400.0,1415.0,1365.1,1378.55,1381.15,1394.76,338710,47241757130000.0,21354,113984,0.33649999999999997
2015-12-14,APOLLOHOSP,EQ,1381.15,1379.0,1409.9,1364.0,1396.55,1400.05,1397.41,142947,19975626660000.0,9882,48073,0.33630000000000004
2015-12-15,APOLLOHOSP,EQ,1400.05,1412.0,1415.0,1375.0,1388.05,1392.05,1387.18,163136,22629852005000.0,12315,65374,0.4007
2015-12-16,APOLLOHOSP,EQ,1392.05,1395.0,1405.0,1373.05,1385.0,1377.8,1387.78,106199,14738136075000.0,8956,33013,0.3109
2015-12-17,APOLLOHOSP,EQ,1377.8,1390.0,1432.0,1389.85,1424.0,1424.45,1410.11,232468,32780598314999.996,13562,119101,0.5123
2015-12-18,APOLLOHOSP,EQ,1424.45,1424.5,1453.35,1411.55,1447.0,1445.9,1436.07,334044,47971122125000.0,15445,211961,0.6345000000000001
2015-12-21,APOLLOHOSP,EQ,1445.9,1445.9,1457.45,1432.65,1444.9,1449.95,1446.16,157640,22797225155000.0,18918,90032,0.5711
2015-12-22,APOLLOHOSP,EQ,1449.95,1450.0,1462.45,1433.0,1449.0,1449.45,1448.84,153141,22187609960000.0,10790,62084,0.4054
2015-12-23,APOLLOHOSP,EQ,1449.45,1460.0,1460.1,1423.3,1429.0,1429.75,1436.99,195097,28035266855000.0,13586,104253,0.5344
2015-12-24,APOLLOHOSP,EQ,1429.75,1438.75,1445.0,1428.35,1439.0,1436.85,1436.41,63405,9107541850000.0,4708,15710,0.24780000000000002
2015-12-28,APOLLOHOSP,EQ,1436.85,1448.0,1452.0,1437.6,1439.05,1442.35,1444.97,75240,10871964090000.0,7115,39881,0.5301
2015-12-29,APOLLOHOSP,EQ,1442.35,1447.0,1471.15,1443.25,1456.2,1459.85,1461.48,144460,21112563410000.0,13573,67758,0.469
2015-12-30,APOLLOHOSP,EQ,1459.85,1469.95,1469.95,1456.0,1463.7,1462.15,1464.76,144226,21125664205000.0,14312,104724,0.7261
2015-12-31,APOLLOHOSP,EQ,1462.15,1462.65,1470.4,1448.7,1464.4,1466.45,1463.28,223953,32770677650000.0,8755,151614,0.677
2016-01-01,APOLLOHOSP,EQ,1466.45,1458.5,1480.0,1449.0,1458.0,1460.8,1468.31,107024,15714393480000.002,3901,40110,0.37479999999999997
2016-01-04,APOLLOHOSP,EQ,1460.8,1450.4,1470.0,1445.0,1450.0,1450.1,1458.74,121226,17683672155000.0,12962,59696,0.4924
2016-01-05,APOLLOHOSP,EQ,1450.1,1451.0,1497.7,1432.4,1479.9,1468.5,1459.92,667535,97454719470000.0,39106,186114,0.2788
2016-01-06,APOLLOHOSP,EQ,1468.5,1455.0,1480.0,1445.1,1455.15,1455.35,1458.53,233987,34127727770000.0,21635,106792,0.45640000000000003
2016-01-07,APOLLOHOSP,EQ,1455.35,1431.0,1450.0,1380.2,1392.0,1396.65,1427.01,184861,26379791100000.0,11266,50431,0.27280000000000004
2016-01-08,APOLLOHOSP,EQ,1396.65,1400.05,1418.05,1386.55,1409.0,1404.55,1401.57,168754,23651996365000.0,18095,64532,0.3824
2016-01-11,APOLLOHOSP,EQ,1404.55,1405.0,1409.1,1355.0,1364.5,1360.85,1369.02,189400,25929269115000.0,13074,99646,0.5261
2016-01-12,APOLLOHOSP,EQ,1360.85,1360.35,1373.4,1351.0,1360.15,1361.45,1361.9,117095,15947180555000.002,10631,59265,0.5061
2016-01-13,APOLLOHOSP,EQ,1361.45,1364.4,1395.85,1330.8,1362.0,1365.35,1362.98,165141,22508332310000.0,15090,75690,0.4583
2016-01-14,APOLLOHOSP,EQ,1365.35,1355.4,1394.7,1338.1,1385.0,1376.8,1359.51,114952,15627800480000.002,9445,45944,0.3997
2016-01-15,APOLLOHOSP,EQ,1376.8,1378.6,1398.5,1359.0,1364.45,1364.25,1381.12,121314,16754976194999.998,8297,38309,0.31579999999999997
2016-01-18,APOLLOHOSP,EQ,1364.25,1356.35,1382.25,1343.05,1348.2,1350.1,1361.7,170876,23268150775000.0,17599,87020,0.5093
2016-01-19,APOLLOHOSP,EQ,1350.1,1365.6,1420.0,1349.05,1415.0,1408.5,1386.13,150741,20894614040000.0,10313,76843,0.5098
2016-01-20,APOLLOHOSP,EQ,1408.5,1409.0,1435.0,1345.1,1360.9,1359.3,1393.62,477896,66600383260000.0,39836,242939,0.5084000000000001
2016-01-21,APOLLOHOSP,EQ,1359.3,1379.0,1385.45,1359.1,1364.0,1367.85,1370.85,189511,25979029315000.0,15090,78117,0.4122
2016-01-22,APOLLOHOSP,EQ,1367.85,1377.0,1411.0,1371.05,1409.9,1402.15,1396.38,159715,22302345985000.0,20689,77974,0.4882
2016-01-25,APOLLOHOSP,EQ,1402.15,1407.0,1428.9,1400.95,1427.0,1421.1,1418.76,113996,16173264185000.0,10394,41707,0.36590000000000006
2016-01-27,APOLLOHOSP,EQ,1421.1,1446.0,1446.0,1387.8,1392.4,1392.0,1415.25,228839,32386351514999.996,13530,125992,0.5506000000000001
2016-01-28,APOLLOHOSP,EQ,1392.0,1399.0,1424.65,1380.45,1423.0,1409.35,1403.84,186359,26161800725000.0,13858,78715,0.42240000000000005
2016-01-29,APOLLOHOSP,EQ,1409.35,1419.9,1485.75,1416.0,1480.25,1473.0,1458.53,318543,46460593830000.0,15972,189819,0.5959000000000001
2016-02-01,APOLLOHOSP,EQ,1473.0,1482.0,1507.2,1470.0,1505.0,1498.4,1489.33,216940,32309463830000.0,16773,109588,0.5052000000000001
2016-02-02,APOLLOHOSP,EQ,1498.4,1506.9,1525.0,1424.6,1426.0,1434.3,1479.11,282208,41741787095000.0,19585,97542,0.3456
2016-02-03,APOLLOHOSP,EQ,1434.3,1419.95,1497.85,1410.05,1487.0,1484.55,1462.76,290952,42559175720000.0,24389,122986,0.4227
2016-02-04,APOLLOHOSP,EQ,1484.55,1510.0,1510.0,1412.0,1424.0,1421.95,1448.53,239809,34737107835000.004,19968,91522,0.3816
2016-02-05,APOLLOHOSP,EQ,1421.95,1434.0,1460.95,1415.1,1454.25,1455.95,1450.07,127527,18492251390000.0,10259,41371,0.32439999999999997
2016-02-08,APOLLOHOSP,EQ,1455.95,1448.0,1471.0,1433.0,1454.05,1453.6,1455.27,104129,15153536244999.998,6405,34803,0.3342
2016-02-09,APOLLOHOSP,EQ,1453.6,1435.0,1453.8,1420.1,1427.1,1435.2,1437.35,94810,13627556519999.998,4349,37235,0.39270000000000005
2016-02-10,APOLLOHOSP,EQ,1435.2,1425.0,1456.6,1421.7,1448.0,1447.0,1446.17,214115,30964672825000.0,8637,114037,0.5326
2016-02-11,APOLLOHOSP,EQ,1447.0,1430.0,1459.9,1413.85,1421.3,1422.8,1431.73,92229,13204715165000.0,9226,28800,0.3123
2016-02-12,APOLLOHOSP,EQ,1422.8,1425.1,1433.0,1340.0,1425.0,1404.65,1391.87,362415,50443319785000.0,23021,108499,0.2994
2016-02-15,APOLLOHOSP,EQ,1404.65,1425.0,1471.2,1385.0,1439.0,1444.6,1437.64,295431,42472417250000.0,29321,132947,0.45
2016-02-16,APOLLOHOSP,EQ,1444.6,1441.5,1455.0,1413.0,1420.1,1424.2,1433.14,127262,18238472765000.0,11893,36579,0.2874
2016-02-17,APOLLOHOSP,EQ,1424.2,1420.05,1433.6,1370.0,1420.2,1421.8,1396.93,178587,24947291745000.0,17695,44100,0.2469
2016-02-18,APOLLOHOSP,EQ,1421.8,1430.0,1452.95,1420.0,1437.0,1429.9,1433.73,163690,23468744375000.0,15309,77500,0.47350000000000003
2016-02-19,APOLLOHOSP,EQ,1429.9,1425.5,1439.45,1415.0,1435.55,1428.7,1428.36,116095,16582512944999.998,17755,51495,0.4436
2016-02-22,APOLLOHOSP,EQ,1428.7,1426.0,1449.9,1407.0,1427.0,1428.1,1429.61,91313,13054243220000.0,8820,50445,0.5524
2016-02-23,APOLLOHOSP,EQ,1428.1,1425.0,1445.95,1420.05,1439.0,1437.25,1434.99,108844,15619048810000.0,8204,42459,0.3901
2016-02-24,APOLLOHOSP,EQ,1437.25,1437.25,1460.0,1424.9,1437.1,1438.65,1445.4,175968,25434485960000.0,11941,56940,0.3236
2016-02-25,APOLLOHOSP,EQ,1438.65,1433.0,1457.6,1433.0,1442.95,1444.7,1447.11,151914,21983652725000.0,12815,63869,0.4204
2016-02-26,APOLLOHOSP,EQ,1444.7,1450.0,1455.0,1426.05,1433.0,1433.6,1436.58,81389,11692203920000.0,6914,34512,0.424
2016-02-29,APOLLOHOSP,EQ,1433.6,1439.9,1483.5,1416.6,1478.9,1463.85,1450.62,251871,36536889170000.0,18272,118930,0.4722
2016-03-01,APOLLOHOSP,EQ,1463.85,1479.0,1499.0,1475.2,1490.05,1497.2,1493.1,255374,38129941015000.0,17485,165348,0.6475
2016-03-02,APOLLOHOSP,EQ,1497.2,1510.0,1544.9,1490.25,1499.0,1497.85,1520.5,370595,56349074254999.99,25315,221355,0.5972999999999999
2016-03-03,APOLLOHOSP,EQ,1497.85,1489.0,1500.35,1418.3,1430.65,1428.8,1438.1,462370,66493494815000.0,34955,221007,0.478
2016-03-04,APOLLOHOSP,EQ,1428.8,1435.0,1437.0,1380.0,1418.0,1410.1,1404.87,345879,48591337590000.0,25877,138941,0.4017
2016-03-08,APOLLOHOSP,EQ,1410.1,1410.0,1412.95,1391.6,1405.0,1408.05,1402.16,185424,25999347540000.0,16599,89214,0.4811
2016-03-09,APOLLOHOSP,EQ,1408.05,1405.2,1405.2,1376.85,1395.0,1394.1,1387.77,431486,59880459445000.01,24280,247463,0.5735
2016-03-10,APOLLOHOSP,EQ,1394.1,1399.9,1425.0,1390.05,1407.0,1404.05,1410.25,296303,41786257805000.0,17909,140814,0.47520000000000007
2016-03-11,APOLLOHOSP,EQ,1404.05,1404.0,1423.9,1401.0,1412.0,1414.8,1416.36,198719,28145824880000.0,23254,108203,0.5445000000000001
2016-03-14,APOLLOHOSP,EQ,1414.8,1425.0,1426.35,1398.6,1405.2,1408.3,1410.21,117752,16605527065000.0,10575,37998,0.32270000000000004
2016-03-15,APOLLOHOSP,EQ,1408.3,1408.3,1408.9,1350.0,1354.0,1354.2,1375.25,190320,26173774100000.0,18970,82982,0.436
2016-03-16,APOLLOHOSP,EQ,1354.2,1355.5,1368.0,1324.0,1363.05,1360.0,1343.75,284410,38217648195000.0,28480,140241,0.49310000000000004
2016-03-17,APOLLOHOSP,EQ,1360.0,1374.9,1391.4,1367.25,1378.8,1382.9,1380.83,206801,28555645195000.0,20040,114021,0.5514
2016-03-18,APOLLOHOSP,EQ,1382.9,1379.3,1400.55,1354.85,1398.0,1396.4,1382.38,256494,35457089925000.0,17080,150973,0.5886
2016-03-21,APOLLOHOSP,EQ,1396.4,1400.0,1415.0,1379.6,1401.0,1401.3,1391.87,399776,55643488504999.99,34279,275572,0.6893000000000001
2016-03-22,APOLLOHOSP,EQ,1401.3,1401.9,1421.0,1380.5,1390.0,1389.9,1401.11,287944,40344032790000.0,23691,157051,0.5454
2016-03-23,APOLLOHOSP,EQ,1389.9,1382.0,1411.3,1382.0,1387.0,1392.15,1397.3,188225,26300613680000.0,29988,107586,0.5716
2016-03-28,APOLLOHOSP,EQ,1392.15,1398.4,1406.4,1367.05,1367.05,1375.05,1390.05,128023,17795799030000.0,11784,73314,0.5727000000000001
2016-03-29,APOLLOHOSP,EQ,1375.05,1360.0,1367.85,1328.4,1332.5,1336.85,1340.22,229900,30811716545000.0,15694,107024,0.46549999999999997
2016-03-30,APOLLOHOSP,EQ,1336.85,1341.2,1349.95,1305.0,1321.95,1320.85,1319.16,285966,37723571870000.0,27506,102541,0.3586
2016-03-31,APOLLOHOSP,EQ,1320.85,1315.0,1347.0,1292.0,1340.1,1329.3,1315.61,490746,64563148220000.01,31369,254877,0.5194
2016-04-01,APOLLOHOSP,EQ,1329.3,1337.0,1353.0,1324.0,1347.1,1348.95,1340.57,192858,25853923340000.0,21896,87035,0.45130000000000003
2016-04-04,APOLLOHOSP,EQ,1348.95,1356.0,1364.85,1340.5,1350.1,1354.35,1352.46,145809,19720095845000.0,16187,89309,0.6125
2016-04-05,APOLLOHOSP,EQ,1354.35,1352.7,1368.0,1340.5,1341.15,1347.25,1352.72,124200,16800750450000.0,17715,55851,0.4497
2016-04-06,APOLLOHOSP,EQ,1347.25,1342.0,1356.4,1335.25,1346.0,1349.15,1346.3,71835,9671162855000.0,7396,19861,0.27649999999999997
2016-04-07,APOLLOHOSP,EQ,1349.15,1350.0,1372.1,1346.4,1359.8,1354.5,1360.97,108498,14766266180000.002,6871,36978,0.3408
2016-04-08,APOLLOHOSP,EQ,1354.5,1350.4,1380.0,1343.0,1373.0,1370.65,1357.08,413123,56064047960000.0,15481,324380,0.7852
2016-04-11,APOLLOHOSP,EQ,1370.65,1358.0,1382.4,1346.1,1350.05,1352.9,1359.47,220906,30031432030000.0,13960,91884,0.41590000000000005
2016-04-12,APOLLOHOSP,EQ,1352.9,1350.0,1358.5,1345.6,1348.0,1349.25,1350.43,153608,20743687755000.0,16723,95364,0.6208
2016-04-13,APOLLOHOSP,EQ,1349.25,1350.1,1363.0,1340.65,1345.8,1348.1,1350.2,189753,25620517105000.0,13880,104508,0.5508
2016-04-18,APOLLOHOSP,EQ,1348.1,1350.75,1366.0,1337.0,1363.7,1361.35,1358.58,274622,37309646780000.0,32719,187537,0.6829000000000001
2016-04-20,APOLLOHOSP,EQ,1361.35,1368.5,1391.45,1363.75,1384.15,1386.4,1377.73,309626,42658117285000.0,26711,205144,0.6626000000000001
2016-04-21,APOLLOHOSP,EQ,1386.4,1401.45,1401.45,1366.2,1377.3,1376.25,1379.44,311154,42921909355000.0,19867,199978,0.6426999999999999
2016-04-22,APOLLOHOSP,EQ,1376.25,1370.0,1390.0,1356.0,1357.05,1358.35,1371.22,193174,26488394535000.0,11268,113279,0.5864
2016-04-25,APOLLOHOSP,EQ,1358.35,1356.0,1369.0,1320.05,1323.2,1325.15,1330.74,235523,31341902889999.996,23647,129908,0.5516
2016-04-26,APOLLOHOSP,EQ,1325.15,1319.0,1329.85,1305.15,1325.0,1326.05,1319.67,239769,31641481210000.004,22537,121629,0.5073
2016-04-27,APOLLOHOSP,EQ,1326.05,1329.9,1339.0,1310.05,1318.5,1316.8,1326.25,231338,30681122695000.0,22528,121555,0.5254
2016-04-28,APOLLOHOSP,EQ,1316.8,1325.0,1325.0,1295.0,1313.0,1313.15,1308.54,409825,53627210065000.0,38249,238301,0.5815
2016-04-29,APOLLOHOSP,EQ,1313.15,1314.1,1324.25,1296.2,1308.7,1312.15,1309.58,181374,23752289585000.0,17382,95466,0.5263
2016-05-02,APOLLOHOSP,EQ,1312.15,1303.0,1315.35,1293.05,1310.0,1306.55,1302.6,138461,18035921330000.0,12685,53071,0.3833
2016-05-03,APOLLOHOSP,EQ,1306.55,1314.0,1324.0,1290.05,1292.0,1294.0,1306.0,271266,35427461980000.0,21426,133165,0.49090000000000006
2016-05-04,APOLLOHOSP,EQ,1294.0,1285.0,1310.0,1280.0,1309.85,1306.65,1298.77,214814,27899439400000.0,26950,93397,0.43479999999999996
2016-05-05,APOLLOHOSP,EQ,1306.65,1312.0,1313.55,1292.35,1301.75,1301.8,1302.1,115007,14975013740000.0,13144,33311,0.2896
2016-05-06,APOLLOHOSP,EQ,1301.8,1296.65,1336.95,1288.4,1330.25,1332.6,1317.5,214154,28214778745000.0,20348,65003,0.30350000000000005
2016-05-09,APOLLOHOSP,EQ,1332.6,1342.1,1345.0,1328.0,1335.1,1336.5,1337.0,240658,32175863725000.0,10097,178376,0.7412000000000001
2016-05-10,APOLLOHOSP,EQ,1336.5,1343.0,1345.0,1296.0,1302.0,1301.0,1304.8,395379,51588878830000.0,37012,269077,0.6806
2016-05-11,APOLLOHOSP,EQ,1301.0,1293.95,1322.9,1290.0,1319.0,1320.3,1311.02,270580,35473677855000.0,23996,156212,0.5773
2016-05-12,APOLLOHOSP,EQ,1320.3,1325.0,1328.6,1310.1,1322.5,1322.6,1321.15,149049,19691651830000.0,15034,80822,0.5423
2016-05-13,APOLLOHOSP,EQ,1322.6,1332.0,1332.0,1311.45,1323.0,1323.55,1322.47,110336,14591599955000.002,8898,72181,0.6542
2016-05-16,APOLLOHOSP,EQ,1323.55,1330.0,1346.35,1325.7,1341.0,1343.85,1336.69,259988,34752410900000.0,13897,181108,0.6966
2016-05-17,APOLLOHOSP,EQ,1343.85,1347.0,1364.0,1332.85,1338.0,1338.15,1353.26,215961,29225184355000.0,25582,131379,0.6083
2016-05-18,APOLLOHOSP,EQ,1338.15,1335.0,1358.4,1328.0,1353.0,1356.85,1347.3,149865,20191351970000.0,14572,83504,0.5572
2016-05-19,APOLLOHOSP,EQ,1356.85,1359.0,1364.9,1311.0,1318.0,1321.0,1338.24,102928,13774189215000.0,7117,30208,0.29350000000000004
2016-05-20,APOLLOHOSP,EQ,1321.0,1317.55,1343.0,1312.55,1332.0,1329.2,1333.45,175391,23387580520000.0,15864,53997,0.3079
2016-05-23,APOLLOHOSP,EQ,1329.2,1335.0,1363.3,1334.85,1361.6,1358.6,1352.58,192837,26082774900000.0,22792,102232,0.5301
2016-05-24,APOLLOHOSP,EQ,1358.6,1369.95,1369.95,1341.0,1355.0,1360.6,1355.19,152475,20663245710000.0,12816,74892,0.49119999999999997
2016-05-25,APOLLOHOSP,EQ,1360.6,1367.9,1369.9,1322.5,1344.7,1339.9,1347.71,362778,48892054035000.0,30597,143994,0.3969
2016-05-26,APOLLOHOSP,EQ,1339.9,1349.0,1356.8,1337.35,1342.05,1345.9,1345.3,168898,22721902290000.0,19814,71288,0.42210000000000003
2016-05-27,APOLLOHOSP,EQ,1345.9,1339.5,1357.4,1336.0,1340.1,1348.2,1348.47,112823,15213853330000.002,11466,42450,0.3763
2016-05-30,APOLLOHOSP,EQ,1348.2,1348.75,1406.4,1348.2,1403.0,1399.05,1381.48,338648,46783694945000.0,35577,208015,0.6143
2016-05-31,APOLLOHOSP,EQ,1399.05,1405.0,1405.0,1346.25,1365.3,1369.1,1365.57,519143,70892651490000.0,40979,294791,0.5678
